path,x,y,zoom,col
berlin_000158_000019_leftImg8bit.png,121,197,0.125,g
berlin_000158_000019_leftImg8bit.png,1153,17,0.125,g
berlin_000158_000019_leftImg8bit.png,81,14,0.125,g
berlin_000158_000019_leftImg8bit.png,313,60,0.125,g
berlin_000158_000019_leftImg8bit.png,1158,191,0.125,g
berlin_000159_000019_leftImg8bit.png,1539,446,0.25,r
berlin_000159_000019_leftImg8bit.png,1801,303,0.25,g
berlin_000159_000019_leftImg8bit.png,1792,304,0.25,g
berlin_000161_000019_leftImg8bit.png,859,444,0.125,r
berlin_000161_000019_leftImg8bit.png,931,443,0.125,r
berlin_000161_000019_leftImg8bit.png,1100,377,0.125,g
berlin_000161_000019_leftImg8bit.png,881,443,0.125,g
berlin_000161_000019_leftImg8bit.png,908,444,0.125,g
berlin_000161_000019_leftImg8bit.png,525,462,0.5,g
berlin_000161_000019_leftImg8bit.png,920,447,0.125,g
berlin_000161_000019_leftImg8bit.png,939,442,0.125,g
berlin_000161_000019_leftImg8bit.png,585,459,0.125,g
berlin_000162_000019_leftImg8bit.png,691,445,0.25,r
berlin_000162_000019_leftImg8bit.png,741,445,0.25,r
berlin_000162_000019_leftImg8bit.png,594,466,0.25,r
berlin_000162_000019_leftImg8bit.png,1282,259,0.125,r
berlin_000162_000019_leftImg8bit.png,1056,432,0.125,r
berlin_000162_000019_leftImg8bit.png,2001,276,1,g
berlin_000162_000019_leftImg8bit.png,1401,6,0.5,g
berlin_000162_000019_leftImg8bit.png,426,79,0.125,g
berlin_000162_000019_leftImg8bit.png,1166,339,0.125,g
berlin_000164_000019_leftImg8bit.png,842,39,0.25,g
berlin_000164_000019_leftImg8bit.png,581,487,0.125,g
berlin_000165_000019_leftImg8bit.png,1207,445,0.5,r
berlin_000165_000019_leftImg8bit.png,1089,436,0.25,r
berlin_000165_000019_leftImg8bit.png,1343,8,0.125,g
berlin_000165_000019_leftImg8bit.png,1228,174,0.25,g
berlin_000165_000019_leftImg8bit.png,1174,303,0.25,g
berlin_000165_000019_leftImg8bit.png,1248,93,0.125,g
berlin_000168_000019_leftImg8bit.png,1007,197,0.125,r
berlin_000168_000019_leftImg8bit.png,1045,452,0.25,r
berlin_000168_000019_leftImg8bit.png,1170,195,0.25,r
berlin_000168_000019_leftImg8bit.png,1074,452,0.25,r
berlin_000168_000019_leftImg8bit.png,1204,251,0.125,r
berlin_000168_000019_leftImg8bit.png,885,136,0.125,r
berlin_000168_000019_leftImg8bit.png,1188,252,0.125,g
berlin_000168_000019_leftImg8bit.png,1035,81,0.125,g
berlin_000169_000019_leftImg8bit.png,781,179,0.125,r
berlin_000169_000019_leftImg8bit.png,354,37,0.25,r
berlin_000169_000019_leftImg8bit.png,1130,185,0.25,r
berlin_000169_000019_leftImg8bit.png,341,23,0.125,r
berlin_000169_000019_leftImg8bit.png,1053,435,0.125,r
berlin_000169_000019_leftImg8bit.png,1185,135,0.125,g
berlin_000169_000019_leftImg8bit.png,851,131,0.125,g
berlin_000169_000019_leftImg8bit.png,346,32,0.125,g
berlin_000169_000019_leftImg8bit.png,777,83,0.25,g
berlin_000170_000019_leftImg8bit.png,632,118,0.25,g
berlin_000170_000019_leftImg8bit.png,1057,11,0.25,g
berlin_000170_000019_leftImg8bit.png,928,102,0.125,g
berlin_000171_000019_leftImg8bit.png,1353,130,0.25,g
berlin_000171_000019_leftImg8bit.png,694,498,0.5,g
berlin_000171_000019_leftImg8bit.png,1264,191,0.125,g
berlin_000171_000019_leftImg8bit.png,1366,157,0.125,g
berlin_000172_000019_leftImg8bit.png,895,392,0.125,r
berlin_000172_000019_leftImg8bit.png,993,431,0.5,r
berlin_000172_000019_leftImg8bit.png,1007,431,0.25,r
berlin_000172_000019_leftImg8bit.png,886,387,0.125,r
berlin_000172_000019_leftImg8bit.png,958,430,0.125,r
berlin_000172_000019_leftImg8bit.png,965,430,0.125,r
berlin_000172_000019_leftImg8bit.png,1219,91,0.25,g
berlin_000172_000019_leftImg8bit.png,1289,2,0.125,g
berlin_000172_000019_leftImg8bit.png,1252,12,0.125,g
berlin_000172_000019_leftImg8bit.png,1135,402,0.25,g
berlin_000172_000019_leftImg8bit.png,1246,25,0.125,g
berlin_000173_000019_leftImg8bit.png,417,486,0.5,r
berlin_000173_000019_leftImg8bit.png,538,471,0.5,r
berlin_000173_000019_leftImg8bit.png,331,490,0.25,r
berlin_000173_000019_leftImg8bit.png,324,485,1,g
berlin_000173_000019_leftImg8bit.png,921,29,0.125,g
berlin_000174_000019_leftImg8bit.png,1314,286,0.125,r
berlin_000174_000019_leftImg8bit.png,47,154,0.125,r
berlin_000174_000019_leftImg8bit.png,1320,281,0.125,r
berlin_000174_000019_leftImg8bit.png,918,368,0.125,g
berlin_000175_000019_leftImg8bit.png,1300,461,0.5,r
berlin_000175_000019_leftImg8bit.png,1413,444,0.25,r
berlin_000175_000019_leftImg8bit.png,1206,463,0.5,r
berlin_000175_000019_leftImg8bit.png,1315,444,0.5,r
berlin_000175_000019_leftImg8bit.png,1225,379,0.125,r
berlin_000175_000019_leftImg8bit.png,524,437,0.125,g
berlin_000175_000019_leftImg8bit.png,1405,371,0.25,g
berlin_000175_000019_leftImg8bit.png,1286,375,0.125,g
berlin_000177_000019_leftImg8bit.png,372,453,0.125,r
berlin_000177_000019_leftImg8bit.png,120,477,0.125,r
berlin_000179_000019_leftImg8bit.png,1388,183,0.5,r
berlin_000179_000019_leftImg8bit.png,1555,185,0.25,r
berlin_000179_000019_leftImg8bit.png,1536,282,0.5,r
berlin_000179_000019_leftImg8bit.png,759,351,0.5,r
berlin_000179_000019_leftImg8bit.png,972,449,0.125,r
berlin_000179_000019_leftImg8bit.png,1364,468,0.5,r
berlin_000179_000019_leftImg8bit.png,1522,472,0.5,r
berlin_000179_000019_leftImg8bit.png,1871,353,0.5,r
berlin_000179_000019_leftImg8bit.png,470,450,0.125,r
berlin_000179_000019_leftImg8bit.png,1723,444,0.125,g
berlin_000180_000019_leftImg8bit.png,805,395,0.25,r
berlin_000180_000019_leftImg8bit.png,522,466,0.25,r
berlin_000180_000019_leftImg8bit.png,820,463,0.25,r
berlin_000180_000019_leftImg8bit.png,853,449,0.25,r
berlin_000180_000019_leftImg8bit.png,600,454,0.125,r
berlin_000180_000019_leftImg8bit.png,551,451,0.25,g
berlin_000180_000019_leftImg8bit.png,593,460,0.125,g
berlin_000180_000019_leftImg8bit.png,479,450,0.25,g
berlin_000180_000019_leftImg8bit.png,902,322,0.25,g
berlin_000181_000019_leftImg8bit.png,1763,356,0.25,r
berlin_000181_000019_leftImg8bit.png,1763,113,0.125,r
berlin_000181_000019_leftImg8bit.png,745,331,0.5,g
berlin_000181_000019_leftImg8bit.png,1851,130,0.25,g
berlin_000181_000019_leftImg8bit.png,1287,133,0.5,g
berlin_000182_000019_leftImg8bit.png,1056,448,0.25,r
berlin_000182_000019_leftImg8bit.png,12,464,0.25,r
berlin_000182_000019_leftImg8bit.png,957,448,0.25,r
berlin_000182_000019_leftImg8bit.png,49,444,0.125,g
berlin_000183_000019_leftImg8bit.png,1723,492,0.5,r
berlin_000183_000019_leftImg8bit.png,1487,487,0.25,r
berlin_000183_000019_leftImg8bit.png,458,96,0.25,r
berlin_000184_000019_leftImg8bit.png,1164,449,0.5,r
berlin_000184_000019_leftImg8bit.png,795,415,0.25,r
berlin_000184_000019_leftImg8bit.png,842,406,0.125,r
berlin_000184_000019_leftImg8bit.png,1020,448,0.5,r
berlin_000184_000019_leftImg8bit.png,1026,386,0.25,r
berlin_000184_000019_leftImg8bit.png,939,395,0.125,r
berlin_000184_000019_leftImg8bit.png,1038,386,0.125,g
berlin_000184_000019_leftImg8bit.png,994,384,0.125,g
berlin_000185_000019_leftImg8bit.png,1097,465,0.5,r
berlin_000185_000019_leftImg8bit.png,1299,452,0.25,r
berlin_000185_000019_leftImg8bit.png,1613,358,0.25,r
berlin_000185_000019_leftImg8bit.png,1239,465,0.5,r
berlin_000185_000019_leftImg8bit.png,1387,259,0.25,r
berlin_000185_000019_leftImg8bit.png,1400,446,0.25,r
berlin_000185_000019_leftImg8bit.png,1387,269,0.25,r
berlin_000185_000019_leftImg8bit.png,944,441,0.5,r
berlin_000185_000019_leftImg8bit.png,1262,470,0.25,r
berlin_000185_000019_leftImg8bit.png,808,488,0.25,r
berlin_000185_000019_leftImg8bit.png,791,500,0.125,r
berlin_000185_000019_leftImg8bit.png,1163,277,0.25,g
berlin_000185_000019_leftImg8bit.png,1045,480,0.125,g
berlin_000186_000019_leftImg8bit.png,743,479,0.5,r
berlin_000186_000019_leftImg8bit.png,867,464,0.25,r
berlin_000186_000019_leftImg8bit.png,906,463,0.25,r
berlin_000186_000019_leftImg8bit.png,406,469,0.25,r
berlin_000186_000019_leftImg8bit.png,806,456,0.25,r
berlin_000186_000019_leftImg8bit.png,927,453,0.5,r
berlin_000186_000019_leftImg8bit.png,1023,443,0.25,r
berlin_000186_000019_leftImg8bit.png,1770,455,0.25,r
berlin_000186_000019_leftImg8bit.png,985,447,0.125,r
berlin_000186_000019_leftImg8bit.png,1006,447,0.125,r
berlin_000186_000019_leftImg8bit.png,402,459,0.25,r
berlin_000186_000019_leftImg8bit.png,601,476,0.25,r
berlin_000186_000019_leftImg8bit.png,531,461,0.125,r
berlin_000186_000019_leftImg8bit.png,1264,454,0.125,r
berlin_000186_000019_leftImg8bit.png,1340,455,0.125,r
berlin_000187_000019_leftImg8bit.png,695,409,0.125,r
berlin_000187_000019_leftImg8bit.png,379,463,0.25,r
berlin_000187_000019_leftImg8bit.png,187,465,0.5,r
berlin_000187_000019_leftImg8bit.png,11,471,0.25,r
berlin_000187_000019_leftImg8bit.png,762,362,0.125,r
berlin_000188_000019_leftImg8bit.png,1400,355,0.25,r
berlin_000188_000019_leftImg8bit.png,368,504,0.5,r
berlin_000188_000019_leftImg8bit.png,989,435,0.25,r
berlin_000188_000019_leftImg8bit.png,476,505,0.125,r
berlin_000188_000019_leftImg8bit.png,67,366,0.125,r
berlin_000188_000019_leftImg8bit.png,1425,354,0.125,g
berlin_000188_000019_leftImg8bit.png,1541,449,0.125,g
berlin_000189_000019_leftImg8bit.png,1467,79,0.25,r
berlin_000189_000019_leftImg8bit.png,1058,449,0.25,r
berlin_000189_000019_leftImg8bit.png,1049,449,0.125,r
berlin_000190_000019_leftImg8bit.png,748,489,0.25,r
berlin_000190_000019_leftImg8bit.png,529,479,0.125,r
berlin_000190_000019_leftImg8bit.png,1398,500,0.25,r
berlin_000190_000019_leftImg8bit.png,1474,449,0.125,r
berlin_000191_000019_leftImg8bit.png,754,458,0.5,r
berlin_000191_000019_leftImg8bit.png,1821,347,0.25,r
berlin_000191_000019_leftImg8bit.png,1108,433,0.125,r
berlin_000191_000019_leftImg8bit.png,1159,435,0.125,r
berlin_000191_000019_leftImg8bit.png,1922,358,0.25,r
berlin_000191_000019_leftImg8bit.png,1922,331,0.25,r
berlin_000191_000019_leftImg8bit.png,1123,434,0.25,r
berlin_000191_000019_leftImg8bit.png,647,463,0.5,r
berlin_000191_000019_leftImg8bit.png,951,440,0.25,r
berlin_000191_000019_leftImg8bit.png,1159,396,0.125,r
berlin_000191_000019_leftImg8bit.png,923,441,0.25,r
berlin_000191_000019_leftImg8bit.png,1178,464,0.125,r
berlin_000192_000019_leftImg8bit.png,1490,328,0.25,r
berlin_000192_000019_leftImg8bit.png,1964,328,0.25,r
berlin_000192_000019_leftImg8bit.png,1752,402,0.25,r
berlin_000192_000019_leftImg8bit.png,891,342,0.25,r
berlin_000192_000019_leftImg8bit.png,1079,342,0.25,r
berlin_000192_000019_leftImg8bit.png,1178,472,0.25,r
berlin_000192_000019_leftImg8bit.png,744,409,0.125,r
berlin_000192_000019_leftImg8bit.png,1793,391,0.125,r
berlin_000193_000019_leftImg8bit.png,513,460,0.25,r
berlin_000193_000019_leftImg8bit.png,759,462,0.25,r
berlin_000194_000019_leftImg8bit.png,838,395,0.5,r
berlin_000194_000019_leftImg8bit.png,1115,430,0.125,r
berlin_000194_000019_leftImg8bit.png,303,212,0.25,r
berlin_000194_000019_leftImg8bit.png,1106,454,0.25,r
berlin_000194_000019_leftImg8bit.png,1444,400,0.125,r
berlin_000194_000019_leftImg8bit.png,679,443,0.125,r
berlin_000194_000019_leftImg8bit.png,284,206,0.125,r
berlin_000194_000019_leftImg8bit.png,369,463,0.125,g
berlin_000194_000019_leftImg8bit.png,1093,413,0.125,g
berlin_000196_000019_leftImg8bit.png,1309,463,0.5,r
berlin_000196_000019_leftImg8bit.png,1138,460,0.5,r
berlin_000196_000019_leftImg8bit.png,309,265,0.125,r
berlin_000196_000019_leftImg8bit.png,912,462,0.125,r
berlin_000196_000019_leftImg8bit.png,482,495,0.25,r
berlin_000196_000019_leftImg8bit.png,90,242,0.125,r
berlin_000196_000019_leftImg8bit.png,1506,388,0.125,g
berlin_000196_000019_leftImg8bit.png,1659,311,0.125,g
berlin_000197_000019_leftImg8bit.png,933,439,0.25,r
berlin_000197_000019_leftImg8bit.png,1141,379,1,r
berlin_000197_000019_leftImg8bit.png,570,296,0.125,r
berlin_000197_000019_leftImg8bit.png,855,439,0.25,r
berlin_000197_000019_leftImg8bit.png,828,440,0.25,r
berlin_000197_000019_leftImg8bit.png,1041,398,0.125,r
berlin_000197_000019_leftImg8bit.png,1593,452,0.125,r
berlin_000197_000019_leftImg8bit.png,1340,353,0.25,g
berlin_000197_000019_leftImg8bit.png,1070,189,0.25,g
berlin_000197_000019_leftImg8bit.png,732,360,0.25,g
berlin_000197_000019_leftImg8bit.png,1287,8,0.125,g
berlin_000197_000019_leftImg8bit.png,959,340,0.125,g
berlin_000197_000019_leftImg8bit.png,1315,3,0.125,g
berlin_000197_000019_leftImg8bit.png,132,392,0.25,g
berlin_000198_000019_leftImg8bit.png,1080,354,0.125,r
berlin_000198_000019_leftImg8bit.png,1039,439,0.125,r
berlin_000198_000019_leftImg8bit.png,1047,435,0.125,r
berlin_000198_000019_leftImg8bit.png,980,446,0.125,r
berlin_000198_000019_leftImg8bit.png,616,500,1,g
berlin_000198_000019_leftImg8bit.png,253,497,1,g
berlin_000198_000019_leftImg8bit.png,850,447,0.125,g
berlin_000199_000019_leftImg8bit.png,1070,444,0.25,r
berlin_000199_000019_leftImg8bit.png,1476,163,0.25,r
berlin_000199_000019_leftImg8bit.png,1949,6,0.125,r
berlin_000199_000019_leftImg8bit.png,1005,437,0.125,r
berlin_000199_000019_leftImg8bit.png,2029,28,0.5,g
berlin_000200_000019_leftImg8bit.png,573,486,1,r
berlin_000200_000019_leftImg8bit.png,235,471,0.25,r
berlin_000200_000019_leftImg8bit.png,850,472,0.5,r
berlin_000200_000019_leftImg8bit.png,132,474,0.5,r
berlin_000200_000019_leftImg8bit.png,221,452,0.125,r
berlin_000201_000019_leftImg8bit.png,358,472,0.25,r
berlin_000201_000019_leftImg8bit.png,833,445,0.25,r
berlin_000201_000019_leftImg8bit.png,732,457,0.25,r
berlin_000201_000019_leftImg8bit.png,804,449,0.5,r
berlin_000201_000019_leftImg8bit.png,856,421,0.125,r
berlin_000201_000019_leftImg8bit.png,1007,437,0.125,r
berlin_000202_000019_leftImg8bit.png,810,271,0.25,r
berlin_000202_000019_leftImg8bit.png,1206,242,0.25,r
berlin_000202_000019_leftImg8bit.png,984,239,0.25,r
berlin_000202_000019_leftImg8bit.png,780,258,0.125,r
berlin_000202_000019_leftImg8bit.png,1218,246,0.25,r
berlin_000202_000019_leftImg8bit.png,1244,256,0.125,r
berlin_000202_000019_leftImg8bit.png,1616,408,0.125,g
berlin_000203_000019_leftImg8bit.png,64,435,0.25,r
berlin_000203_000019_leftImg8bit.png,359,293,0.5,r
berlin_000203_000019_leftImg8bit.png,1139,313,0.5,r
berlin_000203_000019_leftImg8bit.png,48,420,0.25,r
berlin_000203_000019_leftImg8bit.png,115,436,0.25,r
berlin_000203_000019_leftImg8bit.png,215,440,0.125,r
berlin_000203_000019_leftImg8bit.png,1164,393,0.25,r
berlin_000203_000019_leftImg8bit.png,1267,211,0.5,g
berlin_000203_000019_leftImg8bit.png,1002,244,0.25,g
berlin_000203_000019_leftImg8bit.png,1627,64,0.5,g
berlin_000203_000019_leftImg8bit.png,1285,249,0.25,g
berlin_000203_000019_leftImg8bit.png,1868,145,0.5,g
berlin_000203_000019_leftImg8bit.png,1418,183,0.25,g
berlin_000203_000019_leftImg8bit.png,1455,314,0.25,g
berlin_000204_000019_leftImg8bit.png,495,484,0.5,r
berlin_000204_000019_leftImg8bit.png,694,475,0.5,r
berlin_000204_000019_leftImg8bit.png,1158,478,0.25,r
berlin_000204_000019_leftImg8bit.png,545,469,0.5,r
berlin_000204_000019_leftImg8bit.png,478,490,0.125,r
berlin_000205_000019_leftImg8bit.png,268,76,0.125,r
berlin_000205_000019_leftImg8bit.png,282,50,0.25,g
berlin_000205_000019_leftImg8bit.png,419,104,0.125,g
berlin_000206_000019_leftImg8bit.png,563,36,0.125,r
berlin_000206_000019_leftImg8bit.png,596,12,0.125,r
berlin_000206_000019_leftImg8bit.png,866,57,0.25,r
berlin_000206_000019_leftImg8bit.png,725,14,0.25,r
berlin_000206_000019_leftImg8bit.png,1031,33,0.25,r
berlin_000206_000019_leftImg8bit.png,796,30,0.25,r
berlin_000206_000019_leftImg8bit.png,689,30,0.25,r
berlin_000206_000019_leftImg8bit.png,641,11,0.125,r
berlin_000206_000019_leftImg8bit.png,1051,7,0.25,r
berlin_000206_000019_leftImg8bit.png,29,428,0.125,r
berlin_000206_000019_leftImg8bit.png,787,14,0.125,r
berlin_000206_000019_leftImg8bit.png,711,28,0.125,r
berlin_000206_000019_leftImg8bit.png,880,90,0.125,g
berlin_000206_000019_leftImg8bit.png,702,22,0.125,g
berlin_000206_000019_leftImg8bit.png,629,377,0.25,g
berlin_000206_000019_leftImg8bit.png,655,58,0.25,g
berlin_000207_000019_leftImg8bit.png,908,442,0.25,r
berlin_000207_000019_leftImg8bit.png,1223,432,0.25,r
berlin_000207_000019_leftImg8bit.png,1192,462,0.125,r
berlin_000207_000019_leftImg8bit.png,1218,388,0.125,r
berlin_000207_000019_leftImg8bit.png,1088,446,0.25,r
berlin_000207_000019_leftImg8bit.png,816,444,0.125,r
berlin_000207_000019_leftImg8bit.png,1013,447,0.25,r
berlin_000207_000019_leftImg8bit.png,1203,417,0.25,r
berlin_000207_000019_leftImg8bit.png,787,446,0.25,r
berlin_000207_000019_leftImg8bit.png,884,437,0.125,r
berlin_000207_000019_leftImg8bit.png,1129,435,0.25,r
berlin_000207_000019_leftImg8bit.png,1093,436,0.25,r
berlin_000207_000019_leftImg8bit.png,994,437,0.125,r
berlin_000207_000019_leftImg8bit.png,859,439,0.125,r
berlin_000207_000019_leftImg8bit.png,980,441,0.125,r
berlin_000207_000019_leftImg8bit.png,617,221,0.25,g
berlin_000207_000019_leftImg8bit.png,734,449,0.125,g
berlin_000207_000019_leftImg8bit.png,1165,430,0.125,g
berlin_000208_000019_leftImg8bit.png,1220,453,0.25,r
berlin_000208_000019_leftImg8bit.png,1389,486,0.125,r
berlin_000208_000019_leftImg8bit.png,1367,468,0.5,r
berlin_000208_000019_leftImg8bit.png,1699,499,0.5,r
berlin_000208_000019_leftImg8bit.png,599,444,0.5,r
berlin_000208_000019_leftImg8bit.png,730,450,0.25,r
berlin_000208_000019_leftImg8bit.png,1241,226,0.5,r
berlin_000208_000019_leftImg8bit.png,165,459,0.5,r
berlin_000208_000019_leftImg8bit.png,351,440,0.5,r
berlin_000208_000019_leftImg8bit.png,1700,479,0.25,r
berlin_000208_000019_leftImg8bit.png,1133,398,0.125,r
berlin_000208_000019_leftImg8bit.png,1109,463,0.5,r
berlin_000208_000019_leftImg8bit.png,837,449,0.25,r
berlin_000208_000019_leftImg8bit.png,914,448,0.25,r
berlin_000208_000019_leftImg8bit.png,1019,272,0.25,r
berlin_000208_000019_leftImg8bit.png,163,440,0.25,r
berlin_000208_000019_leftImg8bit.png,1276,462,0.25,r
berlin_000208_000019_leftImg8bit.png,818,441,0.25,r
berlin_000208_000019_leftImg8bit.png,954,425,0.125,r
berlin_000208_000019_leftImg8bit.png,698,449,0.25,r
berlin_000208_000019_leftImg8bit.png,1184,425,0.125,r
berlin_000208_000019_leftImg8bit.png,1156,425,0.125,r
berlin_000208_000019_leftImg8bit.png,1166,424,0.125,r
berlin_000208_000019_leftImg8bit.png,708,342,0.25,g
berlin_000208_000019_leftImg8bit.png,967,425,0.125,g
berlin_000209_000019_leftImg8bit.png,1398,474,0.25,r
berlin_000209_000019_leftImg8bit.png,1178,461,0.5,r
berlin_000209_000019_leftImg8bit.png,1295,474,0.25,r
berlin_000209_000019_leftImg8bit.png,1246,461,0.125,r
berlin_000209_000019_leftImg8bit.png,1255,464,0.125,r
berlin_000209_000019_leftImg8bit.png,823,484,0.5,g
berlin_000210_000019_leftImg8bit.png,330,448,0.5,r
berlin_000210_000019_leftImg8bit.png,1896,314,0.125,r
berlin_000210_000019_leftImg8bit.png,544,466,0.5,r
berlin_000210_000019_leftImg8bit.png,1173,465,0.25,r
berlin_000210_000019_leftImg8bit.png,787,464,0.125,r
berlin_000210_000019_leftImg8bit.png,1897,298,0.25,r
berlin_000210_000019_leftImg8bit.png,278,433,0.25,r
berlin_000210_000019_leftImg8bit.png,903,498,0.25,r
berlin_000210_000019_leftImg8bit.png,1155,43,0.125,r
berlin_000210_000019_leftImg8bit.png,461,386,0.125,r
berlin_000210_000019_leftImg8bit.png,790,450,0.125,r
berlin_000210_000019_leftImg8bit.png,830,455,0.125,r
berlin_000210_000019_leftImg8bit.png,1827,2,0.125,r
berlin_000210_000019_leftImg8bit.png,551,444,1,g
berlin_000210_000019_leftImg8bit.png,1489,346,0.25,g
berlin_000210_000019_leftImg8bit.png,1215,24,0.125,g
berlin_000210_000019_leftImg8bit.png,1386,198,0.125,g
berlin_000210_000019_leftImg8bit.png,1298,10,0.125,g
berlin_000211_000019_leftImg8bit.png,1239,485,0.25,r
berlin_000211_000019_leftImg8bit.png,983,454,0.5,r
berlin_000211_000019_leftImg8bit.png,910,455,0.5,r
berlin_000211_000019_leftImg8bit.png,1288,499,0.125,r
berlin_000211_000019_leftImg8bit.png,1087,93,0.25,g
berlin_000211_000019_leftImg8bit.png,1235,57,0.125,g
berlin_000211_000019_leftImg8bit.png,1294,501,0.125,g
berlin_000211_000019_leftImg8bit.png,554,500,0.125,g
berlin_000211_000019_leftImg8bit.png,924,167,0.125,g
berlin_000212_000019_leftImg8bit.png,302,97,0.25,g
berlin_000213_000019_leftImg8bit.png,1151,308,0.25,r
berlin_000213_000019_leftImg8bit.png,1301,468,0.125,r
berlin_000213_000019_leftImg8bit.png,1053,449,0.125,r
berlin_000215_000019_leftImg8bit.png,398,141,0.25,g
berlin_000215_000019_leftImg8bit.png,1016,151,0.5,g
berlin_000215_000019_leftImg8bit.png,357,180,0.25,g
berlin_000215_000019_leftImg8bit.png,1017,114,0.125,g
berlin_000215_000019_leftImg8bit.png,1102,65,0.125,g
berlin_000215_000019_leftImg8bit.png,1287,59,0.25,g
berlin_000215_000019_leftImg8bit.png,1030,171,0.125,g
berlin_000215_000019_leftImg8bit.png,1100,13,0.125,g
