seq,is_true,is_ignore,path,x0,x1,y0,y1,col
1,FALSE,FALSE,berlin_000271_000019_leftImg8bit_rF_2601.png,325,357,443,539,r
2,FALSE,FALSE,berlin_000271_000019_leftImg8bit_gF_2602.png,-11,21,-49,47,g
3,FALSE,FALSE,berlin_000271_000019_leftImg8bit_gF_2603.png,849,881,389,485,g
0,FALSE,FALSE,berlin_000272_000019_leftImg8bit_gF_2604.png,8,40,415,511,g
1,FALSE,FALSE,berlin_000272_000019_leftImg8bit_gF_2605.png,736,768,14,110,g
2,FALSE,FALSE,berlin_000272_000019_leftImg8bit_gF_2606.png,1070,1102,159,255,g
3,FALSE,FALSE,berlin_000272_000019_leftImg8bit_gF_2607.png,1099,1131,79,175,g
0,FALSE,FALSE,berlin_000273_000019_leftImg8bit_rF_2608.png,1152,1184,446,542,r
1,FALSE,FALSE,berlin_000273_000019_leftImg8bit_rF_2609.png,1241,1273,446,542,r
2,FALSE,FALSE,berlin_000273_000019_leftImg8bit_gF_2610.png,901,933,117,213,g
0,FALSE,FALSE,berlin_000274_000019_leftImg8bit_rF_2611.png,908,940,406,502,r
1,FALSE,FALSE,berlin_000274_000019_leftImg8bit_rF_2612.png,890,922,413,509,r
2,FALSE,FALSE,berlin_000274_000019_leftImg8bit_rF_2613.png,861,893,408,504,r
3,FALSE,FALSE,berlin_000274_000019_leftImg8bit_gF_2614.png,1270,1302,21,117,g
0,FALSE,FALSE,berlin_000275_000019_leftImg8bit_rF_2615.png,999,1031,445,541,r
1,FALSE,FALSE,berlin_000275_000019_leftImg8bit_rF_2616.png,925,957,448,544,r
0,FALSE,FALSE,berlin_000276_000019_leftImg8bit_rF_2617.png,813,845,442,538,r
1,FALSE,FALSE,berlin_000276_000019_leftImg8bit_gF_2618.png,1364,1396,440,536,g
2,FALSE,FALSE,berlin_000276_000019_leftImg8bit_gF_2619.png,1103,1135,145,241,g
0,FALSE,FALSE,berlin_000277_000019_leftImg8bit_rF_2620.png,928,960,424,520,r
1,FALSE,FALSE,berlin_000277_000019_leftImg8bit_rF_2621.png,863,895,427,523,r
2,FALSE,FALSE,berlin_000277_000019_leftImg8bit_gF_2622.png,2024,2056,125,221,g
3,FALSE,FALSE,berlin_000277_000019_leftImg8bit_gF_2623.png,1321,1353,-14,82,g
0,FALSE,FALSE,berlin_000278_000019_leftImg8bit_rF_2624.png,938,970,449,545,r
1,FALSE,FALSE,berlin_000278_000019_leftImg8bit_rF_2625.png,708,740,453,549,r
2,FALSE,FALSE,berlin_000278_000019_leftImg8bit_gF_2626.png,900,932,-18,78,g
3,FALSE,FALSE,berlin_000278_000019_leftImg8bit_gF_2627.png,1452,1484,3,99,g
4,FALSE,FALSE,berlin_000278_000019_leftImg8bit_gF_2628.png,1304,1336,-27,69,g
0,FALSE,FALSE,berlin_000279_000019_leftImg8bit_gF_2629.png,949,981,-20,76,g
0,FALSE,FALSE,berlin_000280_000019_leftImg8bit_gF_2630.png,958,990,43,139,g
1,FALSE,FALSE,berlin_000280_000019_leftImg8bit_gF_2631.png,644,676,-39,57,g
2,FALSE,FALSE,berlin_000280_000019_leftImg8bit_gF_2632.png,589,621,-13,83,g
0,FALSE,FALSE,berlin_000281_000019_leftImg8bit_gF_2633.png,1168,1200,438,534,g
0,FALSE,FALSE,berlin_000282_000019_leftImg8bit_rF_2634.png,611,643,441,537,r
1,FALSE,FALSE,berlin_000282_000019_leftImg8bit_rF_2635.png,502,534,445,541,r
2,FALSE,FALSE,berlin_000282_000019_leftImg8bit_gF_2636.png,950,982,47,143,g
0,FALSE,FALSE,berlin_000283_000019_leftImg8bit_rF_2637.png,1073,1105,330,426,r
0,FALSE,FALSE,berlin_000284_000019_leftImg8bit_rF_2638.png,831,863,417,513,r
1,FALSE,FALSE,berlin_000284_000019_leftImg8bit_gF_2639.png,1104,1136,103,199,g
2,FALSE,FALSE,berlin_000284_000019_leftImg8bit_gF_2640.png,374,406,308,404,g
3,FALSE,FALSE,berlin_000284_000019_leftImg8bit_gF_2641.png,1552,1584,294,390,g
4,FALSE,FALSE,berlin_000284_000019_leftImg8bit_gF_2642.png,1347,1379,281,377,g
0,FALSE,FALSE,berlin_000285_000019_leftImg8bit_rF_2643.png,1166,1198,316,412,r
0,FALSE,FALSE,berlin_000286_000019_leftImg8bit_rF_2644.png,855,887,464,560,r
1,FALSE,FALSE,berlin_000286_000019_leftImg8bit_rF_2645.png,720,752,468,564,r
2,FALSE,FALSE,berlin_000286_000019_leftImg8bit_rF_2646.png,1649,1681,268,364,r
3,FALSE,FALSE,berlin_000286_000019_leftImg8bit_rF_2647.png,92,124,332,428,r
4,FALSE,FALSE,berlin_000286_000019_leftImg8bit_gF_2648.png,1231,1263,295,391,g
5,FALSE,FALSE,berlin_000286_000019_leftImg8bit_gF_2649.png,1248,1280,290,386,g
0,FALSE,FALSE,berlin_000287_000019_leftImg8bit_rF_2650.png,148,180,253,349,r
1,FALSE,FALSE,berlin_000287_000019_leftImg8bit_rF_2651.png,108,140,246,342,r
2,FALSE,FALSE,berlin_000287_000019_leftImg8bit_rF_2652.png,510,542,310,406,r
3,FALSE,FALSE,berlin_000287_000019_leftImg8bit_rF_2653.png,502,534,309,405,r
4,FALSE,FALSE,berlin_000287_000019_leftImg8bit_rF_2654.png,-11,21,228,324,r
5,FALSE,FALSE,berlin_000287_000019_leftImg8bit_rF_2655.png,1124,1156,189,285,r
6,FALSE,FALSE,berlin_000287_000019_leftImg8bit_rF_2656.png,128,160,248,344,r
7,FALSE,FALSE,berlin_000287_000019_leftImg8bit_rF_2657.png,87,119,242,338,r
8,FALSE,FALSE,berlin_000287_000019_leftImg8bit_rF_2658.png,14,46,232,328,r
9,FALSE,FALSE,berlin_000287_000019_leftImg8bit_rF_2659.png,1458,1490,281,377,r
10,FALSE,FALSE,berlin_000287_000019_leftImg8bit_rF_2660.png,1149,1181,402,498,r
11,FALSE,FALSE,berlin_000287_000019_leftImg8bit_rF_2661.png,1150,1182,411,507,r
12,FALSE,FALSE,berlin_000287_000019_leftImg8bit_rF_2662.png,1426,1458,293,389,r
13,FALSE,FALSE,berlin_000287_000019_leftImg8bit_rF_2663.png,537,569,314,410,r
14,FALSE,FALSE,berlin_000287_000019_leftImg8bit_rF_2664.png,517,549,311,407,r
15,FALSE,FALSE,berlin_000287_000019_leftImg8bit_rF_2665.png,40,72,236,332,r
16,FALSE,FALSE,berlin_000287_000019_leftImg8bit_rF_2666.png,1434,1466,290,386,r
17,FALSE,FALSE,berlin_000287_000019_leftImg8bit_rF_2667.png,1220,1252,401,497,r
18,FALSE,FALSE,berlin_000287_000019_leftImg8bit_rF_2668.png,1437,1469,300,396,r
19,FALSE,FALSE,berlin_000287_000019_leftImg8bit_rF_2669.png,523,555,312,408,r
20,FALSE,FALSE,berlin_000287_000019_leftImg8bit_rF_2670.png,495,527,309,405,r
21,FALSE,FALSE,berlin_000287_000019_leftImg8bit_gF_2671.png,1450,1482,252,348,g
0,FALSE,FALSE,berlin_000288_000019_leftImg8bit_gF_2672.png,339,371,367,463,g
0,FALSE,FALSE,berlin_000289_000019_leftImg8bit_rF_2673.png,1010,1042,292,388,r
1,FALSE,FALSE,berlin_000289_000019_leftImg8bit_rF_2674.png,997,1029,407,503,r
2,FALSE,FALSE,berlin_000289_000019_leftImg8bit_rF_2675.png,990,1022,349,445,r
3,FALSE,FALSE,berlin_000289_000019_leftImg8bit_gF_2676.png,798,830,386,482,g
4,FALSE,FALSE,berlin_000289_000019_leftImg8bit_gF_2677.png,1124,1156,103,199,g
5,FALSE,FALSE,berlin_000289_000019_leftImg8bit_gF_2678.png,1091,1123,-7,89,g
6,FALSE,FALSE,berlin_000289_000019_leftImg8bit_gF_2679.png,405,437,226,322,g
7,FALSE,FALSE,berlin_000289_000019_leftImg8bit_gF_2680.png,1064,1096,-6,90,g
8,FALSE,FALSE,berlin_000289_000019_leftImg8bit_gF_2681.png,1097,1129,91,187,g
9,FALSE,FALSE,berlin_000289_000019_leftImg8bit_gF_2682.png,1057,1089,-36,60,g
0,FALSE,FALSE,berlin_000290_000019_leftImg8bit_rF_2683.png,771,803,410,506,r
1,FALSE,FALSE,berlin_000290_000019_leftImg8bit_gF_2684.png,907,939,12,108,g
0,FALSE,FALSE,berlin_000291_000019_leftImg8bit_rF_2685.png,1077,1109,410,506,r
1,FALSE,FALSE,berlin_000291_000019_leftImg8bit_rF_2686.png,1089,1121,411,507,r
2,FALSE,FALSE,berlin_000291_000019_leftImg8bit_gF_2687.png,919,951,15,111,g
3,FALSE,FALSE,berlin_000291_000019_leftImg8bit_gF_2688.png,1194,1226,-60,36,g
4,FALSE,FALSE,berlin_000291_000019_leftImg8bit_gF_2689.png,962,994,84,180,g
5,FALSE,FALSE,berlin_000291_000019_leftImg8bit_gF_2690.png,1511,1543,88,184,g
6,FALSE,FALSE,berlin_000291_000019_leftImg8bit_gF_2691.png,1110,1142,204,300,g
7,FALSE,FALSE,berlin_000291_000019_leftImg8bit_gF_2692.png,949,981,112,208,g
8,FALSE,FALSE,berlin_000291_000019_leftImg8bit_gF_2693.png,925,957,84,180,g
9,FALSE,FALSE,berlin_000291_000019_leftImg8bit_gF_2694.png,1110,1142,182,278,g
0,FALSE,FALSE,berlin_000292_000019_leftImg8bit_gF_2695.png,1131,1163,161,257,g
1,FALSE,FALSE,berlin_000292_000019_leftImg8bit_gF_2696.png,1182,1214,3,99,g
2,FALSE,FALSE,berlin_000292_000019_leftImg8bit_gF_2697.png,879,911,20,116,g
3,FALSE,FALSE,berlin_000292_000019_leftImg8bit_gF_2698.png,1165,1197,-29,67,g
4,FALSE,FALSE,berlin_000292_000019_leftImg8bit_gF_2699.png,1030,1062,121,217,g
5,FALSE,FALSE,berlin_000292_000019_leftImg8bit_gF_2700.png,1055,1087,32,128,g
6,FALSE,FALSE,berlin_000292_000019_leftImg8bit_gF_2701.png,899,931,40,136,g
7,FALSE,FALSE,berlin_000292_000019_leftImg8bit_gF_2702.png,1081,1113,12,108,g
8,FALSE,FALSE,berlin_000292_000019_leftImg8bit_gF_2703.png,1051,1083,75,171,g
9,FALSE,FALSE,berlin_000292_000019_leftImg8bit_gF_2704.png,1014,1046,77,173,g
10,FALSE,FALSE,berlin_000292_000019_leftImg8bit_gF_2705.png,1132,1164,-24,72,g
11,FALSE,FALSE,berlin_000292_000019_leftImg8bit_gF_2706.png,1018,1050,93,189,g
12,FALSE,FALSE,berlin_000292_000019_leftImg8bit_gF_2707.png,1070,1102,128,224,g
0,FALSE,FALSE,berlin_000293_000019_leftImg8bit_gF_2708.png,1137,1169,58,154,g
1,FALSE,FALSE,berlin_000293_000019_leftImg8bit_gF_2709.png,1152,1184,-32,64,g
0,FALSE,FALSE,berlin_000294_000019_leftImg8bit_rF_2710.png,1077,1109,419,515,r
1,FALSE,FALSE,berlin_000294_000019_leftImg8bit_gF_2711.png,1184,1216,86,182,g
2,FALSE,FALSE,berlin_000294_000019_leftImg8bit_gF_2712.png,1123,1155,-54,42,g
3,FALSE,FALSE,berlin_000294_000019_leftImg8bit_gF_2713.png,743,775,-39,57,g
4,FALSE,FALSE,berlin_000294_000019_leftImg8bit_gF_2714.png,1072,1104,-26,70,g
5,FALSE,FALSE,berlin_000294_000019_leftImg8bit_gF_2715.png,1062,1094,-31,65,g
6,FALSE,FALSE,berlin_000294_000019_leftImg8bit_gF_2716.png,1044,1076,-25,71,g
7,FALSE,FALSE,berlin_000294_000019_leftImg8bit_gF_2717.png,1203,1235,84,180,g
8,FALSE,FALSE,berlin_000294_000019_leftImg8bit_gF_2718.png,1286,1318,-9,87,g
0,FALSE,FALSE,berlin_000296_000019_leftImg8bit_gF_2719.png,78,110,-61,35,g
0,FALSE,FALSE,berlin_000297_000019_leftImg8bit_gF_2720.png,1160,1192,159,255,g
1,FALSE,FALSE,berlin_000297_000019_leftImg8bit_gF_2721.png,1448,1480,66,162,g
2,FALSE,FALSE,berlin_000297_000019_leftImg8bit_gF_2722.png,1408,1440,31,127,g
0,FALSE,FALSE,berlin_000298_000019_leftImg8bit_rF_2723.png,962,994,417,513,r
1,FALSE,FALSE,berlin_000298_000019_leftImg8bit_rF_2724.png,885,917,432,528,r
2,FALSE,FALSE,berlin_000298_000019_leftImg8bit_rF_2725.png,814,846,435,531,r
3,FALSE,FALSE,berlin_000298_000019_leftImg8bit_rF_2726.png,935,967,418,514,r
4,FALSE,FALSE,berlin_000298_000019_leftImg8bit_gF_2727.png,53,85,-60,36,g
5,FALSE,FALSE,berlin_000298_000019_leftImg8bit_gF_2728.png,132,164,40,136,g
6,FALSE,FALSE,berlin_000298_000019_leftImg8bit_gF_2729.png,61,93,-55,41,g
0,FALSE,FALSE,berlin_000299_000019_leftImg8bit_rF_2730.png,1182,1214,395,491,r
1,FALSE,FALSE,berlin_000299_000019_leftImg8bit_rF_2731.png,1206,1238,398,494,r
2,FALSE,FALSE,berlin_000299_000019_leftImg8bit_rF_2732.png,1253,1285,398,494,r
3,FALSE,FALSE,berlin_000299_000019_leftImg8bit_rF_2733.png,963,995,419,515,r
4,FALSE,FALSE,berlin_000299_000019_leftImg8bit_rF_2734.png,868,900,421,517,r
0,FALSE,FALSE,berlin_000300_000019_leftImg8bit_rF_2735.png,826,858,440,536,r
1,FALSE,FALSE,berlin_000300_000019_leftImg8bit_rF_2736.png,632,664,455,551,r
2,FALSE,FALSE,berlin_000300_000019_leftImg8bit_gF_2737.png,902,934,-10,86,g
3,FALSE,FALSE,berlin_000300_000019_leftImg8bit_gF_2738.png,921,953,28,124,g
4,FALSE,FALSE,berlin_000300_000019_leftImg8bit_gF_2739.png,1049,1081,320,416,g
5,FALSE,FALSE,berlin_000300_000019_leftImg8bit_gF_2740.png,833,865,-18,78,g
0,FALSE,FALSE,berlin_000301_000019_leftImg8bit_rF_2741.png,810,842,431,527,r
1,FALSE,FALSE,berlin_000301_000019_leftImg8bit_rF_2742.png,939,971,414,510,r
2,FALSE,FALSE,berlin_000301_000019_leftImg8bit_rF_2743.png,954,986,414,510,r
3,FALSE,FALSE,berlin_000301_000019_leftImg8bit_rF_2744.png,1270,1302,425,521,r
4,FALSE,FALSE,berlin_000301_000019_leftImg8bit_rF_2745.png,957,989,431,527,r
5,FALSE,FALSE,berlin_000301_000019_leftImg8bit_rF_2746.png,1105,1137,422,518,r
6,FALSE,FALSE,berlin_000301_000019_leftImg8bit_rF_2747.png,1171,1203,422,518,r
0,FALSE,FALSE,berlin_000302_000019_leftImg8bit_rF_2748.png,930,962,402,498,r
1,FALSE,FALSE,berlin_000302_000019_leftImg8bit_rF_2749.png,1070,1102,402,498,r
0,FALSE,FALSE,berlin_000303_000019_leftImg8bit_rF_2750.png,960,992,413,509,r
1,FALSE,FALSE,berlin_000303_000019_leftImg8bit_rF_2751.png,610,642,370,466,r
2,FALSE,FALSE,berlin_000303_000019_leftImg8bit_gF_2752.png,1173,1205,384,480,g
3,FALSE,FALSE,berlin_000303_000019_leftImg8bit_gF_2753.png,1291,1323,386,482,g
0,FALSE,FALSE,berlin_000304_000019_leftImg8bit_rF_2754.png,989,1021,409,505,r
1,FALSE,FALSE,berlin_000304_000019_leftImg8bit_rF_2755.png,979,1011,412,508,r
2,FALSE,FALSE,berlin_000304_000019_leftImg8bit_rF_2756.png,788,820,430,526,r
3,FALSE,FALSE,berlin_000304_000019_leftImg8bit_gF_2757.png,736,768,399,495,g
4,FALSE,FALSE,berlin_000304_000019_leftImg8bit_gF_2758.png,1115,1147,47,143,g
5,FALSE,FALSE,berlin_000304_000019_leftImg8bit_gF_2759.png,1078,1110,-61,35,g
6,FALSE,FALSE,berlin_000304_000019_leftImg8bit_gF_2760.png,1173,1205,-40,56,g
0,FALSE,FALSE,berlin_000305_000019_leftImg8bit_rF_2761.png,1101,1133,34,130,r
1,FALSE,FALSE,berlin_000305_000019_leftImg8bit_rF_2762.png,970,1002,134,230,r
2,FALSE,FALSE,berlin_000305_000019_leftImg8bit_rF_2763.png,552,584,444,540,r
3,FALSE,FALSE,berlin_000305_000019_leftImg8bit_gF_2764.png,1054,1086,-50,46,g
4,FALSE,FALSE,berlin_000305_000019_leftImg8bit_gF_2765.png,1071,1103,-35,61,g
5,FALSE,FALSE,berlin_000305_000019_leftImg8bit_gF_2766.png,1091,1123,-10,86,g
6,FALSE,FALSE,berlin_000305_000019_leftImg8bit_gF_2767.png,913,945,-12,84,g
7,FALSE,FALSE,berlin_000305_000019_leftImg8bit_gF_2768.png,1008,1040,-3,93,g
8,FALSE,FALSE,berlin_000305_000019_leftImg8bit_gF_2769.png,1084,1116,9,105,g
9,FALSE,FALSE,berlin_000305_000019_leftImg8bit_gF_2770.png,1083,1115,19,115,g
0,FALSE,FALSE,berlin_000306_000019_leftImg8bit_gF_2771.png,900,932,130,226,g
1,FALSE,FALSE,berlin_000306_000019_leftImg8bit_gF_2772.png,919,951,198,294,g
2,FALSE,FALSE,berlin_000306_000019_leftImg8bit_gF_2773.png,978,1010,-12,84,g
3,FALSE,FALSE,berlin_000306_000019_leftImg8bit_gF_2774.png,905,937,197,293,g
0,FALSE,FALSE,berlin_000307_000019_leftImg8bit_gF_2775.png,1111,1143,-17,79,g
1,FALSE,FALSE,berlin_000307_000019_leftImg8bit_gF_2776.png,982,1014,63,159,g
2,FALSE,FALSE,berlin_000307_000019_leftImg8bit_gF_2777.png,965,997,-61,35,g
3,FALSE,FALSE,berlin_000307_000019_leftImg8bit_gF_2778.png,1172,1204,409,505,g
4,FALSE,FALSE,berlin_000307_000019_leftImg8bit_gF_2779.png,1091,1123,-61,35,g
5,FALSE,FALSE,berlin_000307_000019_leftImg8bit_gF_2780.png,1010,1042,44,140,g
6,FALSE,FALSE,berlin_000307_000019_leftImg8bit_gF_2781.png,954,986,-11,85,g
0,FALSE,FALSE,berlin_000308_000019_leftImg8bit_rF_2782.png,785,817,451,547,r
1,FALSE,FALSE,berlin_000308_000019_leftImg8bit_rF_2783.png,1048,1080,425,521,r
2,FALSE,FALSE,berlin_000308_000019_leftImg8bit_rF_2784.png,904,936,449,545,r
3,FALSE,FALSE,berlin_000308_000019_leftImg8bit_gF_2785.png,1004,1036,163,259,g
4,FALSE,FALSE,berlin_000308_000019_leftImg8bit_gF_2786.png,886,918,-44,52,g
0,FALSE,FALSE,berlin_000309_000019_leftImg8bit_rF_2787.png,1090,1122,428,524,r
1,FALSE,FALSE,berlin_000309_000019_leftImg8bit_rF_2788.png,1020,1052,428,524,r
2,FALSE,FALSE,berlin_000309_000019_leftImg8bit_gF_2789.png,452,484,7,103,g
3,FALSE,FALSE,berlin_000309_000019_leftImg8bit_gF_2790.png,292,324,-42,54,g
4,FALSE,FALSE,berlin_000309_000019_leftImg8bit_gF_2791.png,357,389,1,97,g
5,FALSE,FALSE,berlin_000309_000019_leftImg8bit_gF_2792.png,327,359,-33,63,g
6,FALSE,FALSE,berlin_000309_000019_leftImg8bit_gF_2793.png,373,405,-56,40,g
0,FALSE,FALSE,berlin_000310_000019_leftImg8bit_rF_2794.png,1042,1074,107,203,r
1,FALSE,FALSE,berlin_000310_000019_leftImg8bit_gF_2795.png,1342,1374,-55,41,g
2,FALSE,FALSE,berlin_000310_000019_leftImg8bit_gF_2796.png,1385,1417,-53,43,g
3,FALSE,FALSE,berlin_000310_000019_leftImg8bit_gF_2797.png,1218,1250,-61,35,g
4,FALSE,FALSE,berlin_000310_000019_leftImg8bit_gF_2798.png,997,1029,115,211,g
5,FALSE,FALSE,berlin_000310_000019_leftImg8bit_gF_2799.png,787,819,378,474,g
0,FALSE,FALSE,berlin_000311_000019_leftImg8bit_gF_2800.png,1413,1445,-5,91,g
1,FALSE,FALSE,berlin_000311_000019_leftImg8bit_gF_2801.png,751,783,68,164,g
2,FALSE,FALSE,berlin_000311_000019_leftImg8bit_gF_2802.png,1321,1353,-4,92,g
3,FALSE,FALSE,berlin_000311_000019_leftImg8bit_gF_2803.png,1702,1734,2,98,g
4,FALSE,FALSE,berlin_000311_000019_leftImg8bit_gF_2804.png,1291,1323,-30,66,g
5,FALSE,FALSE,berlin_000311_000019_leftImg8bit_gF_2805.png,2003,2035,-6,90,g
6,FALSE,FALSE,berlin_000311_000019_leftImg8bit_gF_2806.png,1976,2008,-35,61,g
7,FALSE,FALSE,berlin_000311_000019_leftImg8bit_gF_2807.png,1297,1329,-60,36,g
8,FALSE,FALSE,berlin_000311_000019_leftImg8bit_gF_2808.png,1287,1319,-39,57,g
9,FALSE,FALSE,berlin_000311_000019_leftImg8bit_gF_2809.png,1488,1520,-52,44,g
10,FALSE,FALSE,berlin_000311_000019_leftImg8bit_gF_2810.png,1407,1439,25,121,g
0,FALSE,FALSE,berlin_000312_000019_leftImg8bit_gF_2811.png,100,132,-20,76,g
1,FALSE,FALSE,berlin_000312_000019_leftImg8bit_gF_2812.png,146,178,-21,75,g
2,FALSE,FALSE,berlin_000312_000019_leftImg8bit_gF_2813.png,105,137,-29,67,g
3,FALSE,FALSE,berlin_000312_000019_leftImg8bit_gF_2814.png,2005,2037,151,247,g
0,FALSE,FALSE,berlin_000313_000019_leftImg8bit_rF_2815.png,577,609,474,570,r
1,FALSE,FALSE,berlin_000313_000019_leftImg8bit_rF_2816.png,722,754,470,566,r
2,FALSE,FALSE,berlin_000313_000019_leftImg8bit_rF_2817.png,879,911,416,512,r
3,FALSE,FALSE,berlin_000313_000019_leftImg8bit_gF_2818.png,831,863,-4,92,g
0,FALSE,FALSE,berlin_000314_000019_leftImg8bit_gF_2819.png,1769,1801,39,135,g
0,FALSE,FALSE,berlin_000317_000019_leftImg8bit_gF_2820.png,307,339,-38,58,g
1,FALSE,FALSE,berlin_000317_000019_leftImg8bit_gF_2821.png,1044,1076,124,220,g
2,FALSE,FALSE,berlin_000317_000019_leftImg8bit_gF_2822.png,1029,1061,124,220,g
0,FALSE,FALSE,berlin_000318_000019_leftImg8bit_rF_2823.png,982,1014,420,516,r
1,FALSE,FALSE,berlin_000318_000019_leftImg8bit_rF_2824.png,951,983,420,516,r
2,FALSE,FALSE,berlin_000318_000019_leftImg8bit_gF_2825.png,1281,1313,-6,90,g
3,FALSE,FALSE,berlin_000318_000019_leftImg8bit_gF_2826.png,1347,1379,-19,77,g
0,FALSE,FALSE,berlin_000319_000019_leftImg8bit_gF_2827.png,1257,1289,-29,67,g
1,FALSE,FALSE,berlin_000319_000019_leftImg8bit_gF_2828.png,948,980,131,227,g
0,FALSE,FALSE,berlin_000320_000019_leftImg8bit_rF_2829.png,1691,1723,379,475,r
1,FALSE,FALSE,berlin_000320_000019_leftImg8bit_rF_2830.png,1756,1788,379,475,r
0,FALSE,FALSE,berlin_000321_000019_leftImg8bit_rF_2831.png,997,1029,420,516,r
1,FALSE,FALSE,berlin_000321_000019_leftImg8bit_rF_2832.png,1204,1236,425,521,r
2,FALSE,FALSE,berlin_000321_000019_leftImg8bit_rF_2833.png,1062,1094,419,515,r
3,FALSE,FALSE,berlin_000321_000019_leftImg8bit_rF_2834.png,1479,1511,405,501,r
4,FALSE,FALSE,berlin_000321_000019_leftImg8bit_rF_2835.png,1257,1289,423,519,r
5,FALSE,FALSE,berlin_000321_000019_leftImg8bit_rF_2836.png,1577,1609,402,498,r
6,FALSE,FALSE,berlin_000321_000019_leftImg8bit_rF_2837.png,862,894,430,526,r
7,FALSE,FALSE,berlin_000321_000019_leftImg8bit_rF_2838.png,940,972,425,521,r
0,FALSE,FALSE,berlin_000324_000019_leftImg8bit_rF_2839.png,1087,1119,394,490,r
0,FALSE,FALSE,berlin_000326_000019_leftImg8bit_rF_2840.png,6,38,459,555,r
0,FALSE,FALSE,berlin_000328_000019_leftImg8bit_rF_2841.png,1174,1206,428,524,r
1,FALSE,FALSE,berlin_000328_000019_leftImg8bit_gF_2842.png,930,962,365,461,g
2,FALSE,FALSE,berlin_000328_000019_leftImg8bit_gF_2843.png,918,950,365,461,g
0,FALSE,FALSE,berlin_000329_000019_leftImg8bit_gF_2844.png,146,178,99,195,g
1,FALSE,FALSE,berlin_000329_000019_leftImg8bit_gF_2845.png,1939,1971,50,146,g
0,FALSE,FALSE,berlin_000330_000019_leftImg8bit_rF_2846.png,857,889,416,512,r
1,FALSE,FALSE,berlin_000330_000019_leftImg8bit_gF_2847.png,805,837,144,240,g
0,FALSE,FALSE,berlin_000331_000019_leftImg8bit_gF_2848.png,839,871,357,453,g
1,FALSE,FALSE,berlin_000331_000019_leftImg8bit_gF_2849.png,703,735,-60,36,g
2,FALSE,FALSE,berlin_000331_000019_leftImg8bit_gF_2850.png,1021,1053,63,159,g
0,FALSE,FALSE,berlin_000332_000019_leftImg8bit_rF_2851.png,910,942,419,515,r
1,FALSE,FALSE,berlin_000332_000019_leftImg8bit_rF_2852.png,944,976,418,514,r
2,FALSE,FALSE,berlin_000332_000019_leftImg8bit_gF_2853.png,1028,1060,12,108,g
3,FALSE,FALSE,berlin_000332_000019_leftImg8bit_gF_2854.png,1063,1095,64,160,g
4,FALSE,FALSE,berlin_000332_000019_leftImg8bit_gF_2855.png,1080,1112,82,178,g
5,FALSE,FALSE,berlin_000332_000019_leftImg8bit_gF_2856.png,815,847,-2,94,g
0,FALSE,FALSE,berlin_000333_000019_leftImg8bit_gF_2857.png,1193,1225,328,424,g
0,FALSE,FALSE,berlin_000335_000019_leftImg8bit_rF_2858.png,910,942,249,345,r
1,FALSE,FALSE,berlin_000335_000019_leftImg8bit_rF_2859.png,958,990,405,501,r
0,FALSE,FALSE,berlin_000337_000019_leftImg8bit_gF_2860.png,434,466,431,527,g
1,FALSE,FALSE,berlin_000337_000019_leftImg8bit_gF_2861.png,328,360,438,534,g
2,FALSE,FALSE,berlin_000337_000019_leftImg8bit_gF_2862.png,592,624,-27,69,g
0,FALSE,FALSE,berlin_000339_000019_leftImg8bit_gF_2863.png,1668,1700,-47,49,g
1,FALSE,FALSE,berlin_000339_000019_leftImg8bit_gF_2864.png,915,947,409,505,g
2,FALSE,FALSE,berlin_000339_000019_leftImg8bit_gF_2865.png,684,716,419,515,g
0,FALSE,FALSE,berlin_000341_000019_leftImg8bit_rF_2866.png,1104,1136,454,550,r
1,FALSE,FALSE,berlin_000341_000019_leftImg8bit_rF_2867.png,1152,1184,452,548,r
2,FALSE,FALSE,berlin_000341_000019_leftImg8bit_rF_2868.png,1125,1157,454,550,r
3,FALSE,FALSE,berlin_000341_000019_leftImg8bit_gF_2869.png,1025,1057,416,512,g
0,FALSE,FALSE,berlin_000342_000019_leftImg8bit_rF_2870.png,1935,1967,229,325,r
1,FALSE,FALSE,berlin_000342_000019_leftImg8bit_gF_2871.png,778,810,82,178,g
2,FALSE,FALSE,berlin_000342_000019_leftImg8bit_gF_2872.png,863,895,-10,86,g
3,FALSE,FALSE,berlin_000342_000019_leftImg8bit_gF_2873.png,857,889,-62,34,g
4,FALSE,FALSE,berlin_000342_000019_leftImg8bit_gF_2874.png,754,786,78,174,g
5,FALSE,FALSE,berlin_000342_000019_leftImg8bit_gF_2875.png,911,943,-36,60,g
0,FALSE,FALSE,berlin_000343_000019_leftImg8bit_rF_2876.png,813,845,399,495,r
1,FALSE,FALSE,berlin_000343_000019_leftImg8bit_rF_2877.png,1277,1309,338,434,r
0,FALSE,FALSE,berlin_000344_000019_leftImg8bit_rF_2878.png,1145,1177,394,490,r
0,FALSE,FALSE,berlin_000346_000019_leftImg8bit_gF_2879.png,745,777,382,478,g
1,FALSE,FALSE,berlin_000346_000019_leftImg8bit_gF_2880.png,601,633,117,213,g
2,FALSE,FALSE,berlin_000346_000019_leftImg8bit_gF_2881.png,1013,1045,144,240,g
3,FALSE,FALSE,berlin_000346_000019_leftImg8bit_gF_2882.png,1005,1037,77,173,g
4,FALSE,FALSE,berlin_000346_000019_leftImg8bit_gF_2883.png,931,963,72,168,g
